when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-05-08T23:59:30.728Z,02,4.948532581329346,803,-221,621,-5,6545,-595
2017-05-09T00:29:17.129Z,02,4.948532581329346,808,-228,623,-2,6550,-611
2017-05-09T00:59:03.397Z,02,4.948532581329346,812,-240,619,1,6537,-637
2017-05-09T01:28:49.573Z,02,4.948532581329346,815,-230,622,-3,6532,-602
2017-05-09T01:58:35.675Z,02,4.948532581329346,814,-227,621,-2,6514,-597
2017-05-09T02:28:21.740Z,02,4.948532581329346,819,-231,621,4,6510,-614
2017-05-09T02:58:07.668Z,02,4.948532581329346,818,-233,619,3,6484,-614
2017-05-09T03:27:53.679Z,02,4.948532581329346,822,-231,622,4,6494,-593
2017-05-09T03:57:39.914Z,02,4.948532581329346,823,-233,622,5,6485,-612
2017-05-09T04:27:26.343Z,02,4.948532581329346,825,-234,623,2,6467,-592
2017-05-09T04:57:12.603Z,02,4.948532581329346,827,-232,623,9,6453,-608
2017-05-09T05:26:58.667Z,02,4.927110195159912,825,-225,623,0,6421,-620
2017-05-09T05:56:44.641Z,02,4.927110195159912,825,-230,623,3,6410,-604
2017-05-09T06:26:30.566Z,02,4.927110195159912,829,-234,622,1,6405,-594
2017-05-09T06:56:16.774Z,02,4.927110195159912,834,-232,625,3,6423,-609
2017-05-09T07:26:02.918Z,02,4.927110195159912,831,-236,622,1,6398,-602
2017-05-09T07:55:48.898Z,02,4.927110195159912,834,-229,626,5,6402,-588
2017-05-09T08:25:34.876Z,02,4.927110195159912,836,-226,626,4,6400,-596
2017-05-09T08:55:20.820Z,02,4.927110195159912,835,-225,626,3,6393,-604
2017-05-09T09:25:07.235Z,02,4.927110195159912,838,-241,625,8,6383,-625
2017-05-09T09:54:54.585Z,02,4.927110195159912,837,-239,625,7,6372,-611
2017-05-09T10:24:44.803Z,02,4.927110195159912,833,-231,626,3,6389,-577
2017-05-09T10:54:35.578Z,02,4.927110195159912,826,-225,626,-1,6405,-571
2017-05-09T11:24:28.573Z,02,4.948532581329346,826,-232,625,5,6429,-586
2017-05-09T11:54:19.914Z,02,4.948532581329346,821,-238,628,5,6437,-627
2017-05-09T12:24:10.689Z,02,4.948532581329346,807,-234,627,7,6475,-639
2017-05-09T12:54:08.070Z,02,4.948532581329346,793,-217,630,4,6528,-600
2017-05-09T13:23:35.788Z,02,4.948532581329346,784,-226,628,1,6560,-620
2017-05-09T13:53:25.978Z,02,4.948532581329346,775,-218,628,3,6602,-630
2017-05-09T15:23:10.764Z,02,4.948532581329346,771,-220,626,1,6724,-650
2017-05-09T16:23:35.065Z,02,4.970141410827637,763,-226,628,-5,6777,-656
2017-05-09T17:24:07.425Z,02,4.991940021514893,751,-233,629,-2,6848,-675
2017-05-09T18:24:11.886Z,02,4.970141410827637,757,-225,626,-2,6915,-650
2017-05-09T18:54:22.494Z,02,4.991940021514893,751,-217,626,-2,6911,-657
2017-05-09T19:24:24.932Z,02,4.991940021514893,746,-224,622,-6,6890,-654
2017-05-09T19:54:20.607Z,02,4.970141410827637,755,-222,625,-4,6914,-654
2017-05-09T20:54:01.634Z,02,4.970141410827637,760,-222,619,-14,6899,-638
2017-05-09T21:23:49.739Z,02,4.948532581329346,765,-219,616,-3,6912,-646
2017-05-09T21:53:37.362Z,02,4.948532581329346,764,-218,617,-5,6897,-629
2017-05-09T22:23:24.741Z,02,4.948532581329346,767,-219,616,-8,6893,-635
2017-05-09T22:53:11.769Z,02,4.948532581329346,770,-217,615,-10,6905,-659
2017-05-09T23:22:58.763Z,02,4.948532581329346,777,-223,613,-3,6934,-660
2017-05-10T00:22:32.445Z,02,4.927110195159912,780,-223,613,1,6965,-660
2017-05-10T00:52:18.979Z,02,4.927110195159912,780,-218,613,1,6956,-655
2017-05-10T01:22:05.167Z,02,4.927110195159912,781,-223,614,3,6948,-658
2017-05-10T01:51:51.310Z,02,4.927110195159912,781,-226,616,2,6951,-665
2017-05-10T02:21:37.557Z,02,4.927110195159912,781,-223,615,-2,6944,-624
2017-05-10T02:51:23.569Z,02,4.927110195159912,782,-222,616,-6,6941,-638
2017-05-10T03:21:09.378Z,02,4.905872344970703,788,-227,615,-4,6955,-666
2017-05-10T09:48:02.425Z,02,4.905872344970703,799,-221,616,2,6881,-647
2017-05-10T10:17:54.033Z,02,4.905872344970703,797,-222,617,3,6900,-646
2017-05-10T10:47:49.726Z,02,4.905872344970703,790,-223,620,3,6914,-648
2017-05-10T11:17:47.237Z,02,4.927110195159912,785,-217,622,2,6905,-645
2017-05-10T11:47:51.672Z,02,4.927110195159912,774,-217,618,-5,6902,-632
2017-05-10T12:18:05.014Z,02,4.948532581329346,769,-216,619,-2,6910,-642
2017-05-10T12:48:13.374Z,02,4.948532581329346,762,-223,616,1,6897,-674
2017-05-10T13:18:21.377Z,02,4.948532581329346,759,-214,616,-5,6890,-640
2017-05-10T13:48:28.482Z,02,4.948532581329346,754,-214,618,-3,6869,-634
2017-05-10T14:18:44.932Z,02,4.948532581329346,751,-215,615,-3,6869,-646
2017-05-10T14:49:11.792Z,02,4.970141410827637,750,-209,617,-1,6891,-642
2017-05-10T15:19:30.701Z,02,4.970141410827637,741,-212,615,-2,6854,-650
2017-05-10T17:20:57.396Z,02,4.970141410827637,726,-199,612,5,6794,-622
2017-05-10T17:51:14.246Z,02,4.970141410827637,723,-209,611,3,6795,-668
2017-05-10T18:54:09.652Z,02,4.905872344970703,720,-202,612,-4,6755,-628
2017-05-10T19:24:01.607Z,02,4.970141410827637,724,-203,611,-4,6744,-624
2017-05-10T19:53:47.457Z,02,4.948532581329346,728,-202,607,-3,6724,-623
2017-05-10T20:23:29.357Z,02,4.948532581329346,732,-210,601,1,6688,-630
2017-05-10T20:53:06.021Z,02,4.927110195159912,741,-198,602,-2,6685,-621
2017-05-10T21:22:41.114Z,02,4.927110195159912,744,-206,600,-5,6645,-618
2017-05-10T21:52:15.282Z,02,4.905872344970703,752,-204,600,-7,6650,-605
2017-05-10T22:21:49.303Z,02,4.905872344970703,758,-204,600,3,6641,-618
2017-05-10T22:51:23.337Z,02,4.905872344970703,762,-203,599,1,6617,-613
2017-05-10T23:20:57.276Z,02,4.905872344970703,763,-218,598,7,6609,-624
2017-05-10T23:50:30.994Z,02,4.905872344970703,766,-219,597,5,6588,-628
2017-05-11T00:20:04.497Z,02,4.905872344970703,769,-206,594,-1,6577,-595
2017-05-11T00:49:37.696Z,02,4.884817123413086,774,-219,595,6,6583,-601
2017-05-11T01:19:11.186Z,02,4.884817123413086,777,-213,596,5,6574,-601
2017-05-11T01:48:44.650Z,02,4.884817123413086,781,-214,596,7,6568,-613
2017-05-11T02:18:17.909Z,02,4.884817123413086,783,-215,599,6,6558,-607
2017-05-11T02:47:50.734Z,02,4.884817123413086,783,-216,599,9,6537,-617
2017-05-11T03:17:23.267Z,02,4.884817123413086,781,-211,598,6,6506,-600
2017-05-11T03:46:55.957Z,02,4.884817123413086,784,-208,601,-1,6497,-570
2017-05-11T04:16:28.511Z,02,4.884817123413086,787,-214,598,4,6478,-596
2017-05-11T04:46:00.829Z,02,4.8639421463012695,791,-216,596,5,6475,-591
2017-05-11T05:15:33.064Z,02,4.8639421463012695,795,-213,599,6,6503,-588
2017-05-11T05:45:05.249Z,02,4.8639421463012695,795,-208,598,4,6479,-598
2017-05-11T06:14:37.317Z,02,4.8639421463012695,800,-215,601,6,6497,-594
2017-05-11T06:44:09.342Z,02,4.8639421463012695,802,-213,601,8,6489,-609
2017-05-11T07:13:41.178Z,02,4.8639421463012695,804,-210,602,8,6475,-599
2017-05-11T07:43:13.022Z,02,4.8639421463012695,804,-209,603,8,6472,-591
2017-05-11T08:12:44.676Z,02,4.8432440757751465,805,-209,604,8,6467,-582
2017-05-11T08:42:16.100Z,02,4.8432440757751465,808,-206,604,9,6472,-591
2017-05-11T09:11:48.499Z,02,4.8432440757751465,808,-213,600,11,6475,-579
2017-05-11T09:41:23.656Z,02,4.8639421463012695,811,-214,600,7,6461,-598
2017-05-11T10:11:02.570Z,02,4.8639421463012695,814,-220,605,10,6457,-605
2017-05-11T10:40:45.751Z,02,4.884817123413086,807,-220,603,14,6469,-597
2017-05-11T11:10:34.372Z,02,4.884817123413086,803,-215,607,6,6472,-583
2017-05-11T11:40:27.562Z,02,4.884817123413086,795,-207,608,1,6466,-571
2017-05-11T12:10:23.858Z,02,4.905872344970703,788,-217,604,7,6475,-608
2017-05-11T12:40:24.934Z,02,4.905872344970703,783,-205,608,2,6481,-579
2017-05-11T13:10:29.620Z,02,4.905872344970703,777,-207,607,10,6494,-588
2017-05-11T13:40:40.194Z,02,4.927110195159912,768,-204,608,-3,6485,-571
2017-05-11T14:10:51.888Z,02,4.927110195159912,761,-209,606,10,6477,-598
2017-05-11T14:41:00.517Z,02,4.927110195159912,756,-203,605,4,6486,-603
2017-05-11T15:11:05.249Z,02,4.927110195159912,754,-203,605,6,6484,-584
2017-05-11T15:41:15.220Z,02,4.927110195159912,756,-198,602,7,6495,-592
2017-05-11T16:11:19.476Z,02,4.927110195159912,754,-196,599,1,6513,-605
2017-05-11T16:41:20.791Z,02,4.927110195159912,753,-194,599,4,6526,-591
2017-05-11T17:11:22.913Z,02,4.927110195159912,755,-199,598,4,6565,-607
2017-05-11T17:41:25.575Z,02,4.948532581329346,755,-196,597,2,6596,-587
2017-05-11T18:41:17.000Z,02,4.927110195159912,760,-200,594,11,6631,-614
2017-05-11T19:11:08.979Z,02,4.927110195159912,766,-201,593,5,6640,-624
2017-05-11T20:10:40.304Z,02,4.905872344970703,781,-211,587,18,6631,-605
2017-05-11T20:40:18.259Z,02,4.884817123413086,787,-200,584,3,6631,-597
2017-05-11T21:09:53.870Z,02,4.884817123413086,794,-212,586,13,6654,-650
2017-05-11T21:39:28.506Z,02,4.8639421463012695,803,-210,582,13,6664,-617
2017-05-11T22:09:02.743Z,02,4.8639421463012695,810,-197,585,6,6684,-584
2017-05-11T22:38:36.577Z,02,4.8639421463012695,826,-212,584,9,6711,-616
2017-05-11T23:08:10.407Z,02,4.8639421463012695,836,-216,578,13,6715,-648
2017-05-11T23:37:44.071Z,02,4.8432440757751465,845,-210,580,10,6726,-611
2017-05-12T00:07:17.587Z,02,4.8432440757751465,850,-207,581,6,6732,-587
2017-05-12T00:36:51.001Z,02,4.8432440757751465,862,-215,582,12,6747,-611
2017-05-12T01:06:24.231Z,02,4.8432440757751465,869,-215,583,12,6750,-611
2017-05-12T01:35:57.260Z,02,4.8432440757751465,870,-215,581,13,6718,-615
2017-05-12T02:05:30.056Z,02,4.8227219581604,877,-208,582,12,6711,-589
2017-05-12T02:35:02.532Z,02,4.8227219581604,887,-218,581,15,6712,-602
2017-05-12T03:04:34.761Z,02,4.8227219581604,893,-224,583,16,6702,-613
2017-05-12T03:34:07.025Z,02,4.8227219581604,894,-223,582,15,6682,-602
2017-05-12T04:03:39.416Z,02,4.8227219581604,901,-214,584,10,6668,-563
2017-05-12T04:33:11.740Z,02,4.802372932434082,904,-211,582,9,6629,-569
2017-05-12T05:02:43.971Z,02,4.802372932434082,911,-220,582,14,6618,-597
2017-05-12T05:32:16.158Z,02,4.802372932434082,916,-223,584,20,6622,-590
2017-05-12T06:01:48.078Z,02,4.802372932434082,919,-211,580,19,6606,-589
2017-05-12T06:31:19.914Z,02,4.802372932434082,929,-216,583,18,6615,-577
2017-05-12T07:00:51.533Z,02,4.7821946144104,929,-224,582,18,6604,-598
2017-05-12T07:30:23.094Z,02,4.7821946144104,939,-226,584,19,6612,-576
2017-05-12T07:59:54.788Z,02,4.7821946144104,940,-226,583,22,6598,-589
2017-05-12T08:29:26.777Z,02,4.7821946144104,948,-218,583,16,6596,-550
2017-05-12T08:58:59.160Z,02,4.7821946144104,955,-229,583,27,6590,-608
2017-05-12T09:28:32.644Z,02,4.7821946144104,957,-223,585,33,6551,-565
2017-05-12T09:58:09.910Z,02,4.802372932434082,958,-216,589,27,6547,-558
2017-05-12T10:27:50.148Z,02,4.802372932434082,961,-222,590,30,6552,-569
2017-05-12T10:57:30.113Z,02,4.802372932434082,958,-215,590,18,6538,-569
2017-05-12T11:27:14.412Z,02,4.8227219581604,959,-221,592,22,6552,-576
2017-05-12T11:57:03.824Z,02,4.8227219581604,952,-222,589,22,6534,-593
2017-05-12T12:26:57.209Z,02,4.8432440757751465,946,-219,590,15,6532,-553
2017-05-12T12:56:51.808Z,02,4.8432440757751465,941,-225,589,25,6532,-568
2017-05-12T13:26:58.894Z,02,4.8639421463012695,937,-216,592,11,6550,-560
2017-05-12T13:57:07.531Z,02,4.8639421463012695,924,-225,592,14,6544,-575
2017-05-12T14:27:21.974Z,02,4.884817123413086,915,-211,592,16,6538,-544
2017-05-12T14:57:35.974Z,02,4.884817123413086,906,-208,589,14,6510,-564
2017-05-12T15:27:40.246Z,02,4.884817123413086,907,-208,590,12,6525,-545
2017-05-12T15:57:54.496Z,02,4.884817123413086,913,-209,589,17,6528,-558
2017-05-12T16:28:05.852Z,02,4.884817123413086,906,-215,587,13,6518,-575
2017-05-12T16:58:14.017Z,02,4.884817123413086,903,-215,584,13,6504,-560
2017-05-12T17:28:14.082Z,02,4.884817123413086,907,-209,586,9,6513,-546
2017-05-12T17:58:08.370Z,02,4.8639421463012695,911,-212,582,13,6503,-582
2017-05-12T18:27:58.700Z,02,4.8639421463012695,920,-220,581,21,6524,-563
2017-05-12T18:57:46.009Z,02,4.8432440757751465,925,-219,581,18,6509,-580
2017-05-12T19:27:30.208Z,02,4.8432440757751465,935,-215,578,17,6501,-556
2017-05-12T19:57:11.765Z,02,4.8227219581604,943,-212,579,10,6477,-539
2017-05-12T20:29:33.981Z,02,4.664599895477295,954,-212,574,25,6471,-554
2017-05-12T20:59:27.561Z,02,4.762185573577881,965,-214,576,22,6526,-586
2017-05-12T21:29:20.120Z,02,4.762185573577881,975,-221,575,18,6551,-567
2017-05-13T02:57:39.949Z,02,4.683795928955078,1052,-228,573,24,6679,-567
2017-05-13T03:27:30.268Z,02,4.683795928955078,1053,-222,571,23,6669,-582
2017-05-13T03:57:20.688Z,02,4.664599895477295,1063,-224,575,26,6680,-563
2017-05-13T04:27:10.922Z,02,4.664599895477295,1064,-223,571,30,6666,-577
2017-05-13T04:57:01.062Z,02,4.664599895477295,1073,-236,574,34,6671,-581
2017-05-13T05:26:50.915Z,02,4.6455607414245605,1079,-229,576,29,6674,-575
2017-05-13T05:56:40.584Z,02,4.6455607414245605,1082,-223,576,24,6667,-572
2017-05-13T06:26:30.240Z,02,4.6455607414245605,1085,-221,575,26,6653,-581
2017-05-13T06:56:19.763Z,02,4.6455607414245605,1095,-225,577,31,6663,-565
2017-05-13T07:26:09.466Z,02,4.6455607414245605,1093,-233,575,32,6647,-563
2017-05-13T07:55:58.884Z,02,4.626676559448242,1100,-225,578,31,6668,-562
2017-05-13T08:25:48.311Z,02,4.626676559448242,1101,-229,577,31,6660,-577
2017-05-13T08:55:37.799Z,02,4.626676559448242,1106,-233,577,35,6656,-580
2017-05-13T09:25:28.171Z,02,4.626676559448242,1115,-231,580,29,6668,-574
2017-05-13T09:55:20.402Z,02,4.626676559448242,1116,-232,583,36,6656,-568
2017-05-13T10:25:15.842Z,02,4.6455607414245605,1113,-230,580,30,6640,-575
2017-05-13T10:55:15.309Z,02,4.664599895477295,1112,-222,582,31,6661,-579
2017-05-13T11:25:19.234Z,02,4.683795928955078,1107,-230,585,27,6663,-579
2017-05-13T12:25:42.335Z,02,4.703150272369385,1085,-215,585,24,6658,-583
2017-05-13T12:55:57.237Z,02,4.703150272369385,1076,-217,585,25,6673,-553
2017-05-13T13:26:17.010Z,02,4.703150272369385,1068,-215,583,22,6685,-538
2017-05-13T13:56:42.540Z,02,4.722665309906006,1059,-212,584,22,6695,-544
2017-05-13T14:27:13.435Z,02,4.742343425750732,1051,-212,583,44,6702,-562
2017-05-13T14:57:44.560Z,02,4.742343425750732,1043,-210,583,38,6710,-545
2017-05-13T15:28:11.151Z,02,4.742343425750732,1036,-207,583,40,6693,-560
2017-05-13T15:58:33.742Z,02,4.742343425750732,1040,-206,581,33,6713,-533
2017-05-13T16:28:57.387Z,02,4.742343425750732,1038,-208,577,30,6721,-569
2017-05-13T16:59:13.073Z,02,4.722665309906006,1042,-215,582,32,6741,-569
2017-05-13T17:29:28.068Z,02,4.722665309906006,1047,-213,580,29,6756,-571
2017-05-13T17:59:38.804Z,02,4.703150272369385,1050,-212,578,33,6755,-562
2017-05-13T18:29:46.386Z,02,4.703150272369385,1049,-206,573,25,6742,-568
2017-05-13T18:59:49.499Z,02,4.683795928955078,1060,-208,574,29,6766,-585
2017-05-13T19:29:49.782Z,02,4.664599895477295,1070,-212,571,31,6782,-588
2017-05-13T19:59:47.689Z,02,4.6455607414245605,1074,-215,569,34,6746,-565
2017-05-13T20:29:42.525Z,02,4.626676559448242,1084,-215,566,31,6741,-595
2017-05-13T20:59:34.552Z,02,4.607944965362549,1094,-223,566,37,6725,-581
2017-05-13T22:29:06.750Z,02,4.570932865142822,1125,-219,561,38,6680,-572
2017-05-13T23:28:46.530Z,02,4.570932865142822,1142,-228,565,34,6646,-558
2017-05-13T23:58:35.958Z,02,4.55264949798584,1156,-224,565,34,6650,-543
2017-05-14T00:28:25.122Z,02,4.55264949798584,1157,-225,561,37,6625,-559
2017-05-14T00:58:14.007Z,02,4.534511566162109,1171,-220,565,35,6638,-536
2017-05-14T01:28:02.782Z,02,4.534511566162109,1176,-227,567,37,6632,-548
2017-05-14T01:57:51.300Z,02,4.534511566162109,1180,-217,566,31,6609,-540
2017-05-14T02:27:39.582Z,02,4.534511566162109,1189,-234,562,37,6594,-553
2017-05-14T02:57:27.888Z,02,4.516517639160156,1194,-219,565,32,6592,-536
2017-05-14T03:27:16.361Z,02,4.516517639160156,1203,-228,565,39,6592,-561
2017-05-14T03:57:04.738Z,02,4.516517639160156,1208,-227,567,40,6586,-549
2017-05-14T04:26:53.189Z,02,4.516517639160156,1216,-220,569,38,6589,-542
2017-05-14T04:56:41.265Z,02,4.516517639160156,1220,-231,570,38,6590,-539
2017-05-14T05:26:29.144Z,02,4.498665809631348,1220,-234,569,37,6572,-550
2017-05-14T05:56:16.990Z,02,4.498665809631348,1227,-231,568,43,6571,-569
2017-05-14T06:26:04.599Z,02,4.498665809631348,1234,-234,568,38,6573,-555
2017-05-14T06:55:52.509Z,02,4.498665809631348,1238,-234,569,43,6582,-562
2017-05-14T07:25:40.547Z,02,4.498665809631348,1245,-228,571,39,6588,-536
2017-05-14T07:55:28.267Z,02,4.480954170227051,1253,-226,571,35,6585,-524
2017-05-14T08:25:15.776Z,02,4.480954170227051,1254,-229,571,37,6574,-544
2017-05-14T08:55:03.141Z,02,4.480954170227051,1263,-236,574,44,6597,-549
2017-05-14T09:24:51.713Z,02,4.498665809631348,1269,-233,575,45,6579,-521
2017-05-14T09:54:43.936Z,02,4.516517639160156,1270,-229,576,44,6585,-543
2017-05-14T10:24:40.348Z,02,4.55264949798584,1262,-233,578,46,6600,-547
2017-05-14T11:24:46.979Z,02,4.570932865142822,1242,-227,579,33,6599,-544
2017-05-14T11:54:57.606Z,02,4.589364528656006,1237,-221,578,37,6605,-539
2017-05-14T12:25:16.973Z,02,4.607944965362549,1222,-227,580,37,6635,-551
2017-05-14T13:26:13.097Z,02,4.626676559448242,1190,-228,581,41,6663,-549
2017-05-14T14:27:20.343Z,02,4.6455607414245605,1170,-221,581,38,6689,-550
2017-05-14T14:57:53.218Z,02,4.626676559448242,1157,-217,579,32,6689,-553
2017-05-14T15:28:28.327Z,02,4.6455607414245605,1154,-212,579,38,6680,-509
2017-05-14T15:59:01.956Z,02,4.6455607414245605,1164,-225,575,45,6686,-581
2017-05-14T16:29:31.848Z,02,4.6455607414245605,1164,-225,576,37,6687,-542
2017-05-14T17:00:01.444Z,02,4.626676559448242,1158,-221,572,39,6663,-548
2017-05-14T17:30:25.270Z,02,4.626676559448242,1155,-212,570,34,6656,-543
2017-05-14T18:00:44.205Z,02,4.626676559448242,1159,-213,572,35,6663,-542
2017-05-14T18:30:59.960Z,02,4.607944965362549,1162,-215,569,38,6639,-530
2017-05-14T19:01:05.515Z,02,4.570932865142822,1165,-220,568,34,6595,-545
2017-05-14T19:31:05.790Z,02,4.55264949798584,1177,-225,562,33,6572,-544
2017-05-14T20:01:04.251Z,02,4.534511566162109,1190,-218,564,34,6547,-535
2017-05-14T20:30:58.480Z,02,4.516517639160156,1206,-210,564,32,6533,-511
2017-05-14T21:00:50.413Z,02,4.498665809631348,1216,-223,561,38,6514,-527
2017-05-14T21:30:41.251Z,02,4.480954170227051,1233,-218,559,35,6503,-519
2017-05-14T22:00:31.741Z,02,4.480954170227051,1243,-218,559,36,6482,-516
2017-05-14T22:32:45.737Z,02,4.360775470733643,1254,-217,559,42,6468,-496
2017-05-14T23:02:42.853Z,02,4.44594669342041,1270,-224,558,45,6472,-534
2017-05-14T23:32:39.591Z,02,4.44594669342041,1278,-238,557,48,6436,-550
2017-05-15T00:02:36.041Z,02,4.44594669342041,1289,-232,558,42,6423,-513
2017-05-15T00:32:32.313Z,02,4.44594669342041,1298,-228,560,48,6394,-497
2017-05-15T01:02:28.698Z,02,4.428647518157959,1304,-235,560,44,6377,-508
2017-05-15T01:32:25.194Z,02,4.428647518157959,1309,-233,558,41,6344,-517
2017-05-15T02:02:21.421Z,02,4.428647518157959,1319,-225,560,47,6329,-496
2017-05-15T02:32:17.173Z,02,4.428647518157959,1323,-232,558,40,6291,-499
2017-05-15T03:02:12.861Z,02,4.411481857299805,1336,-234,560,46,6288,-493
2017-05-15T03:32:08.355Z,02,4.411481857299805,1343,-234,561,45,6279,-496
2017-05-15T04:02:03.885Z,02,4.411481857299805,1350,-235,562,44,6258,-488
2017-05-15T04:31:59.380Z,02,4.411481857299805,1354,-232,562,47,6249,-493
2017-05-15T05:01:54.605Z,02,4.394449234008789,1358,-225,562,46,6221,-490
2017-05-15T05:31:49.692Z,02,4.394449234008789,1364,-222,563,48,6197,-487
2017-05-15T06:01:44.894Z,02,4.394449234008789,1366,-239,560,43,6181,-498
2017-05-15T06:31:39.717Z,02,4.394449234008789,1374,-231,564,42,6177,-484
2017-05-15T07:01:34.556Z,02,4.377547740936279,1380,-238,563,46,6159,-483
2017-05-15T07:31:29.157Z,02,4.377547740936279,1389,-230,566,48,6167,-491
2017-05-15T08:01:23.910Z,02,4.377547740936279,1394,-239,565,65,6141,-478
2017-05-15T08:31:18.779Z,02,4.377547740936279,1395,-234,565,53,6116,-498
2017-05-15T09:01:13.723Z,02,4.377547740936279,1407,-242,567,51,6123,-483
2017-05-15T09:31:11.032Z,02,4.394449234008789,1402,-240,567,50,6082,-474
2017-05-15T10:01:10.435Z,02,4.394449234008789,1405,-231,571,48,6062,-465
2017-05-15T10:31:10.933Z,02,4.411481857299805,1406,-240,572,47,6058,-463
2017-05-15T11:01:15.091Z,02,4.411481857299805,1405,-238,573,48,6049,-480
2017-05-15T11:31:25.370Z,02,4.44594669342041,1392,-238,571,47,6021,-481
2017-05-15T12:01:41.147Z,02,4.463382244110107,1386,-230,574,41,6021,-486
2017-05-15T12:31:58.777Z,02,4.463382244110107,1373,-238,574,46,5998,-490
2017-05-15T13:02:27.229Z,02,4.498665809631348,1362,-233,575,45,5999,-473
2017-05-15T13:33:00.404Z,02,4.516517639160156,1343,-225,574,39,5988,-458
2017-05-15T14:03:39.145Z,02,4.516517639160156,1327,-223,574,47,5965,-472
2017-05-15T14:34:10.876Z,02,4.516517639160156,1328,-226,577,42,5970,-477
2017-05-15T15:04:56.177Z,02,4.516517639160156,1319,-237,577,43,5959,-466
2017-05-15T15:35:37.878Z,02,4.516517639160156,1318,-235,573,44,5943,-480
2017-05-15T16:06:12.604Z,02,4.498665809631348,1319,-220,574,38,5908,-452
2017-05-15T16:36:36.731Z,02,4.480954170227051,1323,-217,568,44,5893,-475
2017-05-15T17:07:03.513Z,02,4.480954170227051,1325,-219,570,41,5881,-449
2017-05-15T17:37:27.323Z,02,4.480954170227051,1327,-224,572,46,5880,-450
2017-05-15T18:07:51.233Z,02,4.463382244110107,1320,-234,565,44,5846,-466
2017-05-15T18:38:10.461Z,02,4.463382244110107,1323,-231,567,41,5844,-472
2017-05-15T19:08:27.444Z,02,4.44594669342041,1324,-234,566,47,5822,-468
2017-05-15T19:38:39.659Z,02,4.428647518157959,1331,-232,560,43,5796,-468
2017-05-15T20:38:45.985Z,02,4.360775470733643,1360,-228,560,48,5773,-457
2017-05-15T21:08:44.090Z,02,4.344130992889404,1374,-235,559,50,5791,-463
2017-05-15T21:38:41.106Z,02,4.327613830566406,1390,-228,558,48,5796,-464
2017-05-15T22:08:38.441Z,02,4.311221122741699,1404,-232,558,51,5801,-462
2017-05-15T22:38:32.172Z,02,4.294952392578125,1417,-241,556,54,5815,-490
2017-05-15T23:08:26.510Z,02,4.26278018951416,1429,-234,555,50,5818,-469
2017-05-15T23:38:20.211Z,02,4.2468743324279785,1442,-245,552,57,5844,-487
2017-05-16T00:08:13.834Z,02,4.231086730957031,1452,-230,557,49,5866,-440
2017-05-16T00:38:07.102Z,02,4.215416431427002,1457,-238,556,56,5867,-470
2017-05-16T01:07:59.786Z,02,4.169093132019043,1473,-245,557,59,5890,-455
2017-05-16T01:37:51.166Z,02,3.7563114166259766,1481,-238,558,83,5899,-460
2017-05-16T02:07:37.652Z,02,3.624721050262451,1490,-239,560,127,5897,-457
2017-04-25T12:39:03.235Z,03,5.312490463256836,-1,0,-1,0,-1,0
2017-04-25T12:39:29.510Z,03,5.386964321136475,-1,0,-1,0,-1,0
2017-04-25T12:39:36.948Z,03,5.169552803039551,-1,0,-1,0,-1,0
2017-04-25T12:39:41.611Z,03,5.361908912658691,-1,0,-1,0,-1,0
2017-04-25T13:10:44.531Z,03,5.216336727142334,-1,0,-1,0,-1,0
2017-04-25T13:18:41.131Z,03,5.192839622497559,-1,0,-1,0,-1,0
2017-04-25T14:18:27.808Z,03,4.947684288024902,853,220,880,237,779,-166
2017-04-25T14:50:04.577Z,03,5.240046977996826,791,219,858,246,730,-192
2017-04-25T15:20:12.344Z,03,5.386964321136475,759,222,845,253,621,-192
2017-04-25T15:50:18.262Z,03,5.361908912658691,728,212,829,252,604,-189
2017-04-25T16:20:05.185Z,03,5.361908912658691,717,228,813,260,604,-197
2017-04-25T16:50:01.336Z,03,5.337085247039795,703,224,801,266,597,-205
2017-04-25T17:19:46.940Z,03,5.312490463256836,694,222,793,264,599,-203
2017-04-25T17:49:31.180Z,03,5.312490463256836,686,224,783,270,598,-212
2017-04-25T18:19:12.410Z,03,5.288120746612549,677,236,773,270,601,-206
2017-04-25T18:48:48.195Z,03,5.263974189758301,671,230,767,276,605,-217
2017-04-25T19:18:19.925Z,03,5.240046977996826,661,231,756,273,604,-217
2017-04-25T19:47:47.753Z,03,5.240046977996826,658,229,750,272,604,-225
2017-04-25T20:17:11.882Z,03,5.216336727142334,656,240,742,278,608,-223
2017-04-25T20:46:31.693Z,03,5.192839622497559,655,239,735,278,609,-224
2017-04-25T21:15:48.888Z,03,5.169552803039551,655,241,725,271,606,-226
2017-04-25T21:45:05.178Z,03,5.146474838256836,657,235,723,270,607,-229
2017-04-25T22:14:20.621Z,03,5.123601913452148,658,243,715,267,607,-226
2017-04-25T22:43:35.718Z,03,5.100930690765381,659,235,711,269,608,-228
2017-04-25T23:12:51.161Z,03,5.100930690765381,659,242,706,270,609,-229
2017-04-25T23:42:06.416Z,03,5.0784592628479,660,246,700,260,604,-223
2017-04-26T00:11:21.203Z,03,5.0784592628479,661,244,697,270,610,-230
2017-04-26T00:40:35.325Z,03,5.056185722351074,661,238,691,261,602,-228
2017-04-26T01:09:49.123Z,03,5.056185722351074,662,237,688,264,604,-232
