when,d15cm_modulo1,d45cm_modulo1,d75cm_modulo1,d15cm_modulo2,d45cm_modulo2,d75cm_modulo2,d15cm_modulo3,d45cm_modulo3,d75cm_modulo3,d15cm_modulo4,d45cm_modulo4,d75cm_modulo4,wetness_modulo5,temperature_modulo5,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_dir,vento_rajada,radiacao,precipitacao,EToPM
2017-05-13 09:00:00.000,NaN,NaN,NaN,1096.03358312517,585,6660.50763252845,NaN,NaN,NaN,NaN,NaN,NaN,1022.36744896542,20.6477839335182,26.2,26.2,25.8,77,80,77,21.9,22.2,21.8,100.08,1000.8,1000.3,4.6,126,8.8,0.01466,0,0.090434160507488
2017-05-13 10:00:00.000,NaN,NaN,NaN,1076.02003338898,585,6672.96661101836,NaN,NaN,NaN,NaN,NaN,NaN,1023,20.3984764542936,26.4,26.4,26.1,75,78,75,21.7,21.9,21.7,100.14,1001.4,1000.8,3.4,131,8.8,0.2555,0,0.139668271882559
2017-05-13 11:00:00.000,NaN,NaN,NaN,1059.03498056635,583.996113270405,6694.96113270405,NaN,NaN,NaN,NaN,NaN,NaN,1023,20.1491689750692,27.4,27.5,26.4,70,75,69,21.4,21.7,21,100.24,1002.4,1001.4,3.6,129,8,0.8223,0,0.307894301119231
2017-05-13 12:00:00.000,NaN,NaN,NaN,1043.52709085857,583,6697.51625451514,NaN,NaN,NaN,NaN,NaN,NaN,1023,19.8998614958448,28.3,28.5,27.4,68,71,65,21.8,22,20.8,100.27,1002.7,1002.4,4.3,106,8.5,1.776,0,0.571823701822665
2017-05-13 13:00:00.000,NaN,NaN,NaN,1036.99528432732,580.014147018031,6706.93398058252,NaN,NaN,NaN,NaN,NaN,NaN,1023,19.6505540166208,30.1,30.1,28.2,61,69,60,21.8,22.7,21,100.27,1002.9,1002.7,4.1,115,8.4,2.543,0,0.820715628191229
2017-05-13 14:00:00.000,NaN,NaN,NaN,1042.47623019183,578.492076730609,6738.4075618571,NaN,NaN,NaN,NaN,NaN,NaN,1023,19.4012465373958,30.9,30.9,29.2,61,65,59,22.7,23.2,21.2,100.22,1002.7,1002.2,4.2,109,9.1,2.929,0,0.936086611860333
2017-05-13 15:00:00.000,NaN,NaN,NaN,1049.98500832871,578.009994447529,6755.00499722376,NaN,NaN,NaN,NaN,NaN,NaN,1023,19.1519390581716,31.2,31.3,30.4,56,63,55,21.2,22.9,20.7,100.14,1002.2,1001.4,3.5,147,8.4,3.14,0,1.01775505319828
2017-05-13 16:00:00.000,NaN,NaN,NaN,1063.30246341915,573.344137803297,6772.95832561585,NaN,NaN,NaN,NaN,NaN,NaN,1022.8931661243,18.9026315789474,31.6,31.6,30.7,54,58,51,21.1,21.8,19.9,100.03,1001.4,1000.3,4.5,113,8.8,2.949,0,0.982372022263335
2017-05-13 17:00:00.000,NaN,NaN,NaN,1079.51308641975,570.336296296296,6767.39851851852,NaN,NaN,NaN,NaN,NaN,NaN,1022.75029764267,18.6533240997232,31,31.9,30.8,52,55,50,20,21.3,19.6,99.95,1000.3,999.5,4.4,120,8.7,2.663,0,0.903739971426611
2017-05-13 18:00:00.000,NaN,NaN,NaN,1098.62419753086,569.002962962963,6738.06518518519,NaN,NaN,NaN,NaN,NaN,NaN,1022.60742916104,18.4040166204986,29.9,31.2,29.9,59,60,52,21,21.5,20,99.91,999.5,999.1,3.4,114,8.1,1.636,0,0.398442066601439
2017-05-13 19:00:00.000,NaN,NaN,NaN,1117.73530864198,567.66962962963,6708.73185185185,NaN,NaN,NaN,NaN,NaN,NaN,1022.46456067942,18.154709141274,29,29.9,29,64,65,59,21.4,21.7,20.9,99.92,999.2,999,3.2,99,6.2,0.7901,0,0.223454959528023
2017-05-13 20:00:00.000,NaN,NaN,NaN,1136.84641975309,566.336296296296,6679.39851851852,NaN,NaN,NaN,NaN,NaN,NaN,1022.32169219779,17.9054016620498,28.3,29,28.3,65,66,63,21,21.5,21,99.95,999.5,999.2,2,108,5.3,0.371,0,0.133642283842079
2017-05-13 21:00:00.000,NaN,NaN,NaN,1155.9575308642,565.002962962963,6650.06518518519,NaN,NaN,NaN,NaN,NaN,NaN,1022.17882371617,17.6560941828257,26,28.3,26,75,75,65,21.2,21.2,20.9,99.98,999.8,999.5,1.1,119,3.5,0.03201,0,0.030413179383473
2017-05-13 22:00:00.000,NaN,NaN,NaN,1170.97914929108,565,6638.01668056714,NaN,NaN,NaN,NaN,NaN,NaN,1022.03595523454,17.406786703601,25.2,26.1,25.2,81,81,75,21.8,21.8,21,100.03,1000.3,999.8,2.3,69,3.6,-0.00354,0,0.0279352665040914
2017-05-13 23:00:00.000,NaN,NaN,NaN,1183.84132401969,566.141451023972,6624.01722495634,NaN,NaN,NaN,NaN,NaN,NaN,1021.89308675292,17.1574792243769,25.1,26,25.1,78,82,76,21.1,22.1,21.1,100.1,1001,1000.3,1.6,88,3.8,-0.00354,0,0.0250892470446265
2017-05-14 00:00:00.000,NaN,NaN,NaN,1196.70050801715,567.284489601524,6610.01500238133,NaN,NaN,NaN,NaN,NaN,NaN,1021.75021827129,16.9081717451522,25.5,25.7,24.8,75,81,75,20.9,21.4,20.9,100.17,1001.7,1001,2.1,104,4.1,-0.00354,0,0.0351460534927302
2017-05-14 01:00:00.000,NaN,NaN,NaN,1209.55969201461,568.427528179076,6596.01277980632,NaN,NaN,NaN,NaN,NaN,NaN,1021.60734978967,16.6588642659281,25.5,26.1,25.4,76,76,73,20.9,21,20.6,100.2,1002,1001.7,2.1,96,5.1,-0.00354,0,0.0337170238576199
2017-05-14 02:00:00.000,NaN,NaN,NaN,1219.99333333333,569.998333333333,6589.99833333333,NaN,NaN,NaN,NaN,NaN,NaN,1021.46448130804,16.4095567867034,25.6,25.8,25.2,78,78,76,21.6,21.6,20.8,100.2,1002.1,1002,2,122,4.4,-0.00354,0,0.0299194013129631
2017-05-14 03:00:00.000,NaN,NaN,NaN,1226.98833333333,568.500833333333,6572.49916666667,NaN,NaN,NaN,NaN,NaN,NaN,1021.32161282641,16.1602493074793,25.4,25.8,25.2,80,81,78,21.7,21.9,21.6,100.18,1002,1001.8,1.4,128,3.9,-0.00354,0,0.0207143901433478
2017-05-14 04:00:00.000,NaN,NaN,NaN,1237.49392403305,569.247830011805,6576.36914103187,NaN,NaN,NaN,NaN,NaN,NaN,1021.17874434479,15.9109418282551,25.8,25.8,25.1,83,84,80,22.6,22.7,21.7,100.08,1001.8,1000.8,3.5,106,6.6,-0.00354,0,0.0328756648077804
2017-05-14 05:00:00.000,NaN,NaN,NaN,1244.4934379557,571.747656412749,6583.11867231442,NaN,NaN,NaN,NaN,NaN,NaN,1021.03587586316,15.6616343490305,26,26,25.8,82,83,82,22.7,22.7,22.6,100.02,1000.8,1000.2,2.9,113,6.6,-0.00341,0,0.0454752942683147
2017-05-14 06:00:00.000,NaN,NaN,NaN,1251.49295187834,574.247482813694,6589.86820359697,NaN,NaN,NaN,NaN,NaN,NaN,1021.03941462844,15.4123268698058,26,26.2,25.9,82,83,82,22.8,22.9,22.7,100.02,1000.2,1000,2.8,106,5.5,-0.0035,0,0.0440790408022327
2017-05-14 07:00:00.000,NaN,NaN,NaN,1258.49246580099,576.747309214638,6596.61773487952,NaN,NaN,NaN,NaN,NaN,NaN,1021.09204543793,15.1630193905817,25.7,26,25.7,83,83,82,22.5,22.8,22.5,100.04,1000.4,1000.1,2.9,106,5.4,-0.00354,0,0.0425750851620149
2017-05-14 08:00:00.000,NaN,NaN,NaN,1252.02083622725,578.498958188637,6608.73176830115,NaN,NaN,NaN,NaN,NaN,NaN,1021.14467624742,14.9137119113575,25.6,25.7,25.6,83,83,82,22.5,22.6,22.4,100.08,1000.8,1000.4,3.6,109,6,-0.00354,0,0.0511052664253479
2017-05-14 09:00:00.000,NaN,NaN,NaN,1232.01805806362,579.499097096819,6626.23419919433,NaN,NaN,NaN,NaN,NaN,NaN,1021.19730705691,14.6644044321333,25.7,25.7,25.5,81,83,81,22.2,22.5,22.2,100.11,1001.1,1000.8,3,114,5.8,0.01257,0,0.0532821618628928
2017-05-14 10:00:00.000,NaN,NaN,NaN,1206.02222839678,580.499305362601,6648.98055015282,NaN,NaN,NaN,NaN,NaN,NaN,1021.24993786641,14.4150969529082,27.4,27.4,25.7,74,81,74,22.4,22.5,22.2,100.2,1002,1001.1,3.6,123,7.5,0.2671,0,0.151924672579829
2017-05-14 11:00:00.000,NaN,NaN,NaN,1192.60272681367,579.668372327891,6653.31543511193,NaN,NaN,NaN,NaN,NaN,NaN,1021.3025686759,14.1657894736841,28.2,28.3,27.4,68,75,67,21.6,22.6,21.4,100.27,1002.7,1002,4.9,118,8.8,1.239,0,0.439561827557353
2017-05-14 12:00:00.000,NaN,NaN,NaN,1197.813970712,577.002154519441,6633.92476014139,NaN,NaN,NaN,NaN,NaN,NaN,1021.35519948539,13.9164819944599,29,29.1,28.2,65,69,63,21.7,21.9,21,100.31,1003.1,1002.7,5.2,116,9.2,2.092,0,0.674181732873016
2017-05-14 13:00:00.000,NaN,NaN,NaN,1203.02521461033,574.335936710991,6614.53408517085,NaN,NaN,NaN,NaN,NaN,NaN,1021.40783029488,13.6671745152357,29.6,30.3,28.9,61,65,61,21.4,22.7,21.2,100.3,1003.1,1003,3,154,8.6,2.803,0,0.88424143892253
2017-05-14 14:00:00.000,NaN,NaN,NaN,1208.23645850867,571.669718902542,6595.1434102003,NaN,NaN,NaN,NaN,NaN,NaN,1021.46046110437,13.4178670360111,31.1,31.1,28.9,61,65,60,22.7,23.2,20.8,100.26,1003.1,1002.6,3.4,117,7.2,2.733,0,0.886532308214583
2017-05-14 15:00:00.000,NaN,NaN,NaN,1213.447702407,569.003501094092,6575.75273522976,NaN,NaN,NaN,NaN,NaN,NaN,1021.51309191386,13.1685595567865,31.8,31.8,29.6,59,65,57,22.9,22.9,21.4,100.18,1002.7,1001.8,3.6,117,7.6,2.709,0,0.897356030263229
2017-05-14 16:00:00.000,NaN,NaN,NaN,1218.65894630534,566.337283285642,6556.36206025922,NaN,NaN,NaN,NaN,NaN,NaN,1021.56572272335,12.9192520775623,32,32.5,30.9,54,59,53,21.7,22.9,21.3,100.09,1001.8,1000.9,3.4,114,7.5,3.276,0,1.07601472170712
2017-05-14 17:00:00.000,NaN,NaN,NaN,1223.87019020367,563.671065477192,6536.97138528867,NaN,NaN,NaN,NaN,NaN,NaN,1021.61835353284,12.6699445983381,30.7,32.5,30.6,59,59,53,21.8,22.6,21.3,100.01,1000.9,1000.1,3.6,108,7,2.633,0,0.860521547839751
2017-05-14 18:00:00.000,NaN,NaN,NaN,1229.081434102,561.004847668743,6517.58071031813,NaN,NaN,NaN,NaN,NaN,NaN,1021.67098434233,12.4206371191135,31.9,32.5,30.7,57,60,55,22.2,22.8,21.2,99.97,1000.1,999.7,3.2,94,6.3,1.958,0,0.494489931634301
2017-05-14 19:00:00.000,NaN,NaN,NaN,1238.03158479486,559.070867391477,6494.07070867391,NaN,NaN,NaN,NaN,NaN,NaN,1021.72361515183,12.1713296398893,30.6,31.9,30.4,60,60,56,22.1,22.8,21.4,99.97,999.7,999.5,3.2,105,6.2,1.328,0,0.347871507413412
2017-05-14 20:00:00.000,NaN,NaN,NaN,1258.31568923101,559.356559003254,6458.07356559003,NaN,NaN,NaN,NaN,NaN,NaN,1021.77624596132,11.9220221606652,28.2,30.9,28.2,74,74,59,23.1,23.5,21.8,100,1000,999.7,3.6,70,6.1,0.3801,0,0.122854756999322
2017-05-14 21:00:00.000,NaN,NaN,NaN,1278.59979366717,559.642250615031,6422.07642250615,NaN,NaN,NaN,NaN,NaN,NaN,1021.82887677081,11.6727146814401,26.9,28.2,26.9,76,76,74,22.2,23.1,22.2,100.05,1000.5,1000,3.4,90,6,0.04383,0,0.0558421040742922
2017-05-14 22:00:00.000,NaN,NaN,NaN,1298.88389810333,559.927942226807,6386.07927942227,NaN,NaN,NaN,NaN,NaN,NaN,1021.8815075803,11.4234072022159,26.4,26.9,26.4,79,79,76,22.6,22.6,22.1,100.1,1001,1000.5,3.7,114,7.3,-0.00354,0,0.0429111648233648
2017-05-14 23:00:00.000,NaN,NaN,NaN,1315.66662962551,560.299144349372,6347.68385376153,NaN,NaN,NaN,NaN,NaN,NaN,1021.93413838979,11.1740997229917,26.3,26.5,26.3,80,81,79,22.6,22.8,22.6,100.14,1001.4,1001,2.5,105,6.8,-0.00354,0,0.0322090331620808
2017-05-15 00:00:00.000,NaN,NaN,NaN,1331.26836315146,560.699188798755,6308.47949772197,NaN,NaN,NaN,NaN,NaN,NaN,1021.98676919928,10.9247922437676,26,26.4,26,82,82,79,22.6,22.7,22.4,100.19,1001.9,1001.4,2.3,89,6.8,-0.00354,0,0.0271234189654688
2017-05-15 01:00:00.000,NaN,NaN,NaN,1345.72861111111,561.248055555556,6271.55833333333,NaN,NaN,NaN,NaN,NaN,NaN,1022.03940000877,10.6754847645425,26.1,26.2,25.9,82,82,80,22.8,22.8,22.4,100.21,1002.2,1001.9,3.1,106,6,-0.00354,0,0.0328515597234231
2017-05-15 02:00:00.000,NaN,NaN,NaN,1355.98628359592,561.668952734013,6237.74439295644,NaN,NaN,NaN,NaN,NaN,NaN,1022.09203081826,10.4261772853188,26.1,26.2,26.1,82,82,81,22.9,22.9,22.6,100.21,1002.3,1002.1,2.8,114,4.8,-0.00354,0,0.0308880275543522
2017-05-15 03:00:00.000,NaN,NaN,NaN,1363.9936978684,560.334383688601,6192.36904541242,NaN,NaN,NaN,NaN,NaN,NaN,1022.14466162775,10.1768698060941,26.1,26.2,26,81,83,80,22.5,23,22.4,100.15,1002.1,1001.5,3.1,107,6.5,-0.00354,0,0.0347018265749506
2017-05-15 04:00:00.000,NaN,NaN,NaN,1377.48935382337,562.99722273653,6174.00648028143,NaN,NaN,NaN,NaN,NaN,NaN,1022.19729243725,9.92756232687043,25.9,26.1,25.8,84,84,81,22.9,22.9,22.4,100.12,1001.5,1001.2,3.6,99,6.3,-0.00354,0,0.031511529756787
2017-05-15 05:00:00.000,NaN,NaN,NaN,1391.49166666667,565.501666666667,6154.04333333333,NaN,NaN,NaN,NaN,NaN,NaN,1022.24992324674,9.6782548476458,26,26.1,25.9,82,84,82,22.7,22.9,22.7,100.09,1001.2,1000.9,3.4,105,7.1,-0.00354,0,0.0521233960026845
2017-05-15 06:00:00.000,NaN,NaN,NaN,1400.96991643454,565.994986072423,6119.48245125348,NaN,NaN,NaN,NaN,NaN,NaN,1022.30255405623,9.42894736842118,26,26.2,25.9,83,83,82,22.9,23,22.7,100.06,1000.9,1000.5,3,109,6.9,-0.00354,0,0.044160976418691
2017-05-15 07:00:00.000,NaN,NaN,NaN,1402.42510314186,567.850206283719,6077.32386543954,NaN,NaN,NaN,NaN,NaN,NaN,1022.35518486572,9.17963988919655,26,26.1,26,83,83,82,23,23,22.8,100.06,1000.6,1000.5,3.2,105,5.4,-0.00353,0,0.0466924921214398
2017-05-15 08:00:00.000,NaN,NaN,NaN,1404.13884481117,571.277689622342,6058.47270707712,NaN,NaN,NaN,NaN,NaN,NaN,1022.40781567521,8.93033240997192,25.9,26,25.8,83,84,83,22.8,23,22.8,100.09,1000.9,1000.6,2.4,113,5.4,-0.00354,0,0.0361818039406007
2017-05-15 09:00:00.000,NaN,NaN,NaN,1389.02501389661,572.487493051695,6021,NaN,NaN,NaN,NaN,NaN,NaN,1022.4604464847,8.68102493074821,26,26.1,25.7,83,84,82,22.8,22.9,22.7,100.13,1001.3,1000.9,2.4,115,5.7,0.01479,0,0.0411660403069662
2017-05-15 10:00:00.000,NaN,NaN,NaN,1367.61920634921,574,6006.89380952381,NaN,NaN,NaN,NaN,NaN,NaN,1022.51307729419,8.43171745152358,27.3,27.5,26,75,83,75,22.5,22.9,22.5,100.17,1001.7,1001.3,2.9,121,7.1,0.2733,0,0.13914884944281
2017-05-15 11:00:00.000,NaN,NaN,NaN,1343.04777777778,574,5988.03666666667,NaN,NaN,NaN,NaN,NaN,NaN,1022.56570810368,8.18240997229896,28.6,28.6,26.9,72,77,71,23,23.1,22.4,100.21,1002.1,1001.7,4.5,106,7.8,1.194,0,0.412708986202718
2017-05-15 12:00:00.000,NaN,NaN,NaN,1326.51772525849,576.505908419498,5959.78877400295,NaN,NaN,NaN,NaN,NaN,NaN,1022.61833891317,7.93310249307524,29.2,29.4,28.2,71,73,69,23.5,23.6,22.3,100.24,1002.5,1002.1,3.8,119,7.9,1.861,0,0.592297137396455
2017-05-15 13:00:00.000,NaN,NaN,NaN,1320.53545051699,574.511816838996,5918.57754800591,NaN,NaN,NaN,NaN,NaN,NaN,1022.67096972266,7.68379501385061,29.5,30.2,28.7,69,72,66,23.3,23.8,22.6,100.25,1002.5,1002.4,3.9,103,7.8,2.099,0,0.665667667197357
2017-05-15 14:00:00.000,NaN,NaN,NaN,1320.24084206622,572.014652694055,5886.6575164611,NaN,NaN,NaN,NaN,NaN,NaN,1022.72360053216,7.43448753462599,31.4,31.8,29.5,62,70,60,23.3,24.1,22.8,100.2,1002.5,1002,4.7,107,7.8,2.916,0,0.935873190833572
2017-05-15 15:00:00.000,NaN,NaN,NaN,1321.9101363257,569.343781878883,5857.945655198,NaN,NaN,NaN,NaN,NaN,NaN,1022.77623134165,7.18518005540136,31.5,32.2,30.8,60,63,59,22.8,23.8,22.1,100.12,1002,1001.2,3.9,101,8.5,3.258,0,1.04028028977436
2017-05-15 19:00:00.000,NaN,NaN,NaN,1395.43617810761,557.002968460111,5810.23589981447,NaN,NaN,NaN,NaN,NaN,NaN,1022.98675457961,6.18795013850468,30.1,31.6,29.9,66,67,62,23.1,23.9,22.7,99.96,999.6,999.4,5.4,80,NaN,1.165,0,0.274278986363868
2017-05-15 20:00:00.000,NaN,NaN,NaN,1422.8149657344,556.166141878126,5823.4732357844,NaN,NaN,NaN,NaN,NaN,NaN,1023.0393853891,5.93864265928005,28.4,30.1,28.4,72,72,65,22.8,23,22.5,99.99,999.9,999.6,4,91,9.3,0.3527,0,0.123877593266246
2017-05-15 21:00:00.000,NaN,NaN,NaN,1446.15262085571,556.832932024449,5857.4795332469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.2,28.4,27.2,72,73,71,21.7,22.7,21.7,100.03,1000.3,999.9,3.5,96,7.5,0.03201,0,0.0633189392819168
2017-05-15 22:00:00.000,NaN,NaN,NaN,1469.49027597703,557.499722170772,5891.48583070939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5,27.2,26.5,77,77,72,22.2,22.3,21.5,100.08,1000.9,1000.3,3,111,6.6,-0.00354,0,0.0418663008211556
