Date,d15cm_unified,d45cm_unified,d75cm_unified,wetness_modulo5,temperature_modulo5,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_dir,vento_rajada,radiacao,precipitacao,EToPM
2017-04-25 16:00:00.000,NaN,NaN,NaN,1023,27.6875,31,31.6,29.9,59,64,57,22,23.3,21.5,99.81,998.9,998.1,3.3,116,7.6,3.36,0,1.06676777484537
2017-04-25 17:00:00.000,801.990099326939,895.024925185713,812.189104300655,1023,27.875,31.2,31.7,30.8,58,62,54,21.9,23.1,21,99.75,998.1,997.5,3.6,121,7.6,3.06,0,0.98944534773468
2017-04-25 18:00:00.000,783.919159464974,872.607235216996,804.896077824237,1023,28.0625,31.2,31.4,30.8,58,61,56,21.9,22.6,21.2,99.69,997.5,996.9,3.1,109,6.9,2.286,0,0.553030215106444
2017-04-25 19:00:00.000,765.401062512198,850.571954102595,813.505812514424,1023,28.2678506575689,30,31.3,29.4,68,69,58,23.5,23.6,21.2,99.72,997.2,996.8,4.5,80,8,1.314,0,0.301847180080857
2017-04-25 20:00:00.000,753.118711193585,828.903746280286,807.98959909264,1023,28.4375,28.4,30,28.2,73,75,68,23,23.5,23,99.76,997.6,997.2,2.9,89,6.6,0.2016,0.2,0.0907105750031168
2017-04-25 21:00:00.000,748.668137426026,808.35021175261,800.655351447176,1023,28.625,27.4,28.4,27.4,73,74,72,22.1,22.9,22,99.79,997.9,997.6,3.5,100,6.4,0.04448,0,0.0637737242406371
2017-04-25 22:00:00.000,745.34431127789,790.469126281282,792.127741766308,1023,28.6875,27,27.4,26.9,74,75,73,21.9,22.2,21.9,99.88,998.8,997.9,5.5,101,9.4,-0.00354,0,0.0662059786455374
2017-04-25 23:00:00.000,741.830648164976,776.904719601231,785.293419386874,1023,28.75,26.6,27,26.6,76,76,74,22.1,22.1,21.9,99.96,999.6,998.8,3.9,108,9.4,-0.00354,0,0.0508648361539395
2017-04-26 00:00:00.000,743.576385439739,767.650404318599,782.43777774536,1023,28.8125,26.5,26.7,26.4,77,77,75,22.1,22.1,21.9,100,1000,999.6,2.9,106,6.9,-0.00354,0,0.0410014320842042
2017-04-26 01:00:00.000,740.174025044088,759.385869487508,775.658523124075,1023,28.75,26.5,26.6,26.4,78,78,77,22.4,22.4,22.1,100.01,1000.1,999.9,4.5,104,7.3,-0.00354,0,0.0499673016091136
2017-04-26 02:00:00.000,737.277547512535,751.622387681956,770.878064051059,1023,28.7453591745856,26.3,26.5,26.3,81,81,78,22.7,22.7,22.4,99.97,1000.1,999.7,4.1,109,7.5,-0.00354,0,0.0407851492603802
2017-04-26 03:00:00.000,736.866008986154,747.825761722124,766.8301807486,1023,28.6875,26.3,26.3,26.1,81,82,81,22.8,22.9,22.7,99.92,999.7,999.2,3.7,109,6,-0.00354,0,0.0386045004430579
2017-04-26 04:00:00.000,734.946182879529,740.328295878332,761.104358070789,1023,28.5800070413238,26.3,26.5,26.2,82,82,81,22.9,22.9,22.8,99.85,999.2,998.5,4.1,106,7.9,-0.00354,0,0.0385912953051556
2017-04-26 05:00:00.000,733.498344101146,735.403323512806,758.035863455296,1023,28.5,26.3,26.4,26.1,82,83,81,23,23,22.9,99.81,998.5,998.1,3.7,116,7.5,-0.00354,0,0.0562697963638471
2017-04-26 06:00:00.000,733.443779399705,727.408727776941,751.296942131568,1023,28.4375,26.2,26.3,26.1,82,83,82,22.9,23,22.9,99.8,998.1,997.9,4,115,8.4,-0.00354,0,0.0598768907431899
2017-04-26 07:00:00.000,732.156479188716,723.064245072722,745.654811289817,1023,28.3407309450047,26.1,26.2,26,82,83,82,22.9,23,22.8,99.81,998.2,997.9,3.9,119,7,-0.00353,0,0.0585034695570985
2017-04-26 08:00:00.000,748.725856334965,739.142665781902,766.924036727649,1023,28.25,25.7,26.1,25.7,81,82,81,22.3,22.9,22.2,99.84,998.4,998,3,108,7.6,-0.00354,0,0.0490497883350752
2017-04-26 09:00:00.000,736.962701102415,723.645279304549,750.272867415027,1023,28.1875,26.1,26.1,25.7,80,82,80,22.4,22.4,22.2,99.92,999.2,998.4,2.4,113,5.8,0.02751,0,0.0511844417142523
2017-04-26 10:00:00.000,722.936942815283,723.592963863726,740.224705594178,1023,28.0625,27.8,27.8,26.1,74,80,74,22.8,23.1,22.4,99.98,999.8,999.2,2.4,115,4.5,0.4924,0,0.194748244309636
2017-04-26 11:00:00.000,710.494112880282,723.00300374733,735.29678423508,1023,28,28.2,28.4,27.8,74,75,73,23.1,23.4,22.7,100.07,1000.7,999.8,3.3,118,6.6,1.336,0,0.433310342235648
2017-04-26 12:00:00.000,697.785076367348,721.50910220368,711.731370466196,1023,27.9375,28.7,29.1,27.8,73,76,70,23.4,23.6,22.5,100.09,1000.9,1000.7,3.9,109,7.6,1.821,0,0.569511649643649
2017-04-26 13:00:00.000,688.958682672629,719.777540387211,688.400730369514,1023,27.875,28.8,29.8,28.6,71,73,68,22.9,23.9,22.5,100.07,1000.9,1000.6,4.1,111,7.9,1.925,0,0.604647786123671
2017-04-26 14:00:00.000,678.23905788585,716.392684262503,664.666751333649,1023,27.900050670494,30.1,30.2,28.7,66,72,65,23.1,24.2,22.3,100,1000.7,1000,4,119,8.2,2.063,0,0.674750228726666
2017-04-26 15:00:00.000,668.975956597696,714.122197455599,644.022066184045,1023,27.9399047081369,31,31.2,29.6,61,68,61,22.6,23.8,22.2,99.89,1000,998.9,4,116,8.2,3.104,0,0.986027939652062
2017-04-26 16:00:00.000,661.260402635594,708.997566110742,630.665001632065,1023,28.053460808257,31.7,31.7,30.8,58,64,54,22.2,23.6,21.1,99.75,998.9,997.5,3.7,123,8,3.285,0,1.05991302724635
2017-04-26 17:00:00.000,640.084423144121,709.020663725537,624.715683519764,1023,28.25,31.1,31.9,30.9,56,58,52,21.4,22,20.5,99.69,997.5,996.9,4.2,126,8.3,2.976,0,0.972542011793245
2017-04-26 18:00:00.000,649.520390172137,700.226955723953,621.734304283332,1023,28.4234240902293,30.5,31.4,30.3,62,63,55,22.4,22.8,20.8,99.68,996.9,996.6,4,99,7.5,1.453,0,0.353375958470229
2017-04-26 19:00:00.000,654.800822976672,692.807995635828,618.973617631234,1023,28.6470800034693,27.6,30.5,27.6,78,79,61,23.5,24.2,22.1,99.74,997.4,996.7,3.6,63,7.5,1.242,0,0.260476026875432
2017-04-26 20:00:00.000,662.468561301912,689.797903482172,615.320911541724,1000,28.8125,27.5,27.9,27.2,72,79,72,22,23.7,22,99.78,997.8,997.4,3.8,96,6.3,0.1912,0,0.0930291669404676
2017-04-26 21:00:00.000,670.295964910288,683.921100201159,615.492525737202,1004,28.9375,26.6,27.5,26.6,75,75,71,21.9,22.1,21.6,99.87,998.7,997.8,1.8,69,5.5,0.01494,0,0.0365261438365803
2017-04-26 22:00:00.000,678.094243358006,679.525416680323,611.843835722397,1023,29,26.7,27,26.4,69,78,68,20.4,22.3,20.4,99.92,999.2,998.7,2.3,112,4.5,-0.00351,0,0.0481809182017186
2017-04-26 23:00:00.000,684.690131489415,676.657573238018,609.41655779033,1023,29,26.3,26.7,25.6,75,75,68,21.4,21.4,20.2,99.99,999.9,999.2,2.5,99,4.5,-0.00354,0,0.0404018657814471
2017-04-27 00:00:00.000,698.353625407624,657.346091691102,618.465560045122,1023,29,26.3,26.4,26.2,77,77,74,21.9,21.9,21.4,100,1000.1,999.9,2.4,115,5.8,-0.00354,0,0.0361443789818594
2017-04-27 01:00:00.000,711.194629852449,637.690252727576,627.172670269437,1023,29,26,26.4,25.8,78,79,76,22,22.1,21.8,100,1000.3,1000,2.9,100,5.3,-0.00354,0,0.0385515825659882
2017-04-27 02:00:00.000,710.417264120934,620.172104389766,619.622139787606,1023,28.911788311003,26,26.2,25.7,79,80,78,22.1,22.1,21.9,99.98,1000,999.8,3.5,104,5,-0.00354,0,0.0410172251828686
2017-04-27 03:00:00.000,725.835336935845,598.051889717692,630.220704163759,1023,28.8328519369449,25.7,26,25.7,82,82,79,22.4,22.4,22,99.92,999.8,999.2,2.8,106,5,-0.00354,0,0.0304429628774609
2017-04-27 04:00:00.000,740.482503914938,574.387423766386,641.126465553819,1023,28.75,25.9,25.9,25.7,82,83,82,22.6,22.6,22.4,99.9,999.2,998.9,2.7,111,4.6,-0.00354,0,0.029955702221796
2017-04-27 05:00:00.000,755.274891913353,549.960851521531,653.315692414057,1023,28.6875,26,26,25.8,82,83,82,22.6,22.7,22.5,99.86,999,998.6,2.8,121,5.1,-0.00354,0,0.0440218706139753
2017-04-27 06:00:00.000,769.129271189848,527.249553149192,667.102821953034,1023,28.5625,26.4,26.4,25.9,82,82,81,23,23,22.5,99.84,998.6,998.4,3,118,5.1,-0.0031,0,0.0472917389002759
2017-04-27 07:00:00.000,780.050820338056,511.94168197052,682.338922681939,1023,28.5,26.2,26.5,26.1,82,82,81,22.9,23,22.8,99.87,998.7,998.3,3,104,5.6,-0.00316,0,0.0470693705847278
2017-04-27 08:00:00.000,788.584011983071,505.845019019494,698.458426795744,1023,28.375,25.9,26.2,25.9,83,83,81,22.8,22.9,22.6,99.93,999.3,998.7,2.9,100,5.8,-0.00354,0,0.0427417751175284
2017-04-27 09:00:00.000,803.677773497619,504.874994516591,713.927548756057,1023,28.2670308072523,25.7,26,25.6,84,84,82,22.7,22.9,22.5,99.98,999.8,999.3,1.5,127,4.6,0.009895,0,0.0255779063573858
2017-04-27 10:00:00.000,814.573349351927,506.143538522596,730.013449635481,1023,28.1875,28.3,28.3,25.7,75,84,73,23.4,23.7,22.7,100.03,1000.3,999.8,1.2,114,2.9,0.3157,0,0.123598803759761
2017-04-27 11:00:00.000,818.923976053699,505.312453618068,742.684470731148,1023,28.125,29.1,29.1,28.3,74,75,71,23.9,23.9,22.7,100.16,1001.6,1000.3,3.1,111,7,1.43,0,0.465084004144554
2017-04-27 12:00:00.000,825.59854066138,506.787476598805,722.000306992551,1023,28,29.7,29.9,28.9,67,74,67,23,24,22.8,100.19,1002,1001.4,3.3,128,7.3,2.215,0,0.706272228112103
2017-04-27 13:00:00.000,814.412592715519,512.637150750515,731.406082553503,1041.41665065044,28,30.3,30.3,29.1,66,71,66,23.3,24.1,22.8,100.19,1002.3,1001.9,4.7,104,8.2,2.856,0,0.884532667480781
2017-04-27 14:00:00.000,799.320315045982,518.639536617094,711.073536931244,NaN,NaN,28,30.7,27.6,81,81,65,24.4,24.5,22.8,100.15,1002,1001.4,4.2,72,8.5,2.017,0,0.581681341933566
2017-04-27 15:00:00.000,807.033211585805,526.789713525109,688.628984773084,NaN,NaN,29.8,30.2,27.6,73,87,72,24.4,26.4,24.2,100.01,1001.5,1000.1,4.3,108,9.5,2.869,0.6,0.855162696510721
2017-04-27 16:00:00.000,817.849748749085,511.35436787426,665.31866325582,NaN,NaN,30.1,30.4,28.6,68,77,66,23.5,24.8,22.9,99.91,1000.1,999.1,5.9,106,10.6,2.697,0,0.825662836976543
2017-04-28 17:00:00.000,821.279769758839,515.716638402496,664.678011000505,NaN,NaN,31.4,31.9,31,64,65,60,23.7,24.4,22.7,99.81,999.1,998.1,4.3,112,8.9,3.012,0,0.955112632027457
2017-04-28 18:00:00.000,827.866679918134,527.185265304726,668.492318046653,NaN,NaN,31,31.5,30.6,63,64,60,23.3,23.8,22.3,99.77,998.1,997.7,5.6,99,9.1,2.316,0,0.466775508710776
2017-04-28 19:00:00.000,835.130223354905,536.707164652829,672.731374471085,NaN,NaN,29.7,31.3,29.6,67,67,62,22.9,23.5,22.6,99.78,997.8,997.7,4.2,99,9.1,1.28,0,0.299993392952216
2017-04-28 20:00:00.000,843.012831998819,540.225712824765,677.463767699847,NaN,NaN,28.6,29.7,28.6,74,74,66,23.5,23.7,22.6,99.83,998.4,997.8,4.1,86,8.1,0.16,0,0.0879820952899925
2017-04-28 21:00:00.000,851.512505520506,538.040177022907,682.802454673194,NaN,NaN,27.6,28.6,27.6,78,78,74,23.4,23.8,23.4,99.89,999,998.2,4,83,6.9,0.04208,0,0.0563565414784035
2017-04-28 22:00:00.000,860.532884053692,534.714086000825,688.736553205795,NaN,NaN,27.1,27.6,27.1,79,79,77,23.1,23.4,23,99.97,999.7,998.9,4.1,105,7.3,-0.00354,0,0.046446187233666
2017-04-28 23:00:00.000,870.180277755225,530.699449071968,695.267804963485,NaN,NaN,27,27.1,27,80,80,78,23.3,23.4,22.9,100.01,1000.1,999.7,3.9,110,8,-0.00342,0,0.0429204719395696
2017-04-29 00:00:00.000,880.615007054178,526.497152394413,702.58286196699,NaN,NaN,27.1,27.1,27,81,81,80,23.5,23.5,23.3,100.05,1000.6,1000.1,5.5,108,9.6,-0.00237,0,0.0486246254229822
2017-04-29 01:00:00.000,891.765960496052,526.020459079057,710.614578231229,NaN,NaN,27,27.1,26.9,80,81,80,23.3,23.6,23.3,100.09,1000.9,1000.5,5.9,107,10.5,-0.00319,0,0.0524947050223322
2017-04-29 02:00:00.000,903.871175197291,526.076986803801,719.473508442032,NaN,NaN,26.9,27,26.8,81,81,80,23.4,23.5,23.3,100.12,1001.3,1000.9,4.5,116,9.5,-0.00316,0,0.0437938782381976
2017-04-29 03:00:00.000,917.043329306877,524.387050251585,723.808422535703,NaN,NaN,26.7,26.9,26.6,81,81,81,23.1,23.4,23.1,100.07,1001.2,1000.7,5.1,113,8.5,-0.00353,0,0.0461132523274822
2017-04-29 04:00:00.000,928.919480393095,536.757523915648,734.265103196958,NaN,NaN,26.5,26.8,26.5,81,81,80,23,23.1,22.9,99.99,1000.7,999.9,4.5,108,8.9,-0.00352,0,0.0430813069281599
2017-04-29 05:00:00.000,939.814971314857,538.154812874409,743.392698141048,NaN,NaN,26.1,26.6,26.1,82,82,80,22.8,23,22.7,99.88,999.9,998.8,3.1,112,8.6,-0.00354,0,0.04821363911529
2017-04-29 06:00:00.000,950.871014647768,538.259256716966,752.54622718984,NaN,NaN,26.1,26.4,26,79,82,78,22.1,22.8,22.1,99.83,998.8,998.2,3.1,109,7.3,-0.00354,0,0.0563832705486027
2017-04-29 07:00:00.000,962.590804648341,535.758531619926,762.334352439842,NaN,NaN,26.1,26.4,26.1,79,79,77,22.1,22.1,22,99.85,998.5,998.3,2.1,116,6.4,-0.00354,0,0.0399214515317961
2017-04-29 08:00:00.000,975.260020580376,532.572146487152,772.918099816418,NaN,NaN,26.3,26.6,26,78,79,76,22.2,22.2,21.9,99.92,999.2,998.5,2.1,136,6.8,-0.00354,0,0.0420685638637443
2017-04-29 09:00:00.000,988.892661222198,532.295521470384,784.372615350674,NaN,NaN,26.6,26.6,26.3,75,78,75,21.9,22.3,21.9,99.97,999.7,999.2,4.6,136,9.3,0.0197,0,0.100140354219154
2017-04-29 10:00:00.000,1003.65069356111,531.124842332537,796.601428253928,NaN,NaN,27.6,27.6,26.5,71,76,71,21.8,21.9,21.7,100.03,1000.3,999.7,4.6,135,10.3,0.4532,0,0.22555431024977
2017-04-29 11:00:00.000,1016.75380019498,506.091015844161,813.982038452396,NaN,NaN,28.4,28.4,27.5,67,71,67,21.8,22.1,21.4,100.08,1000.8,1000.3,5.1,139,10.9,1.433,0,0.495181613687215
2017-04-29 12:00:00.000,1036.01196455215,515.36283376085,829.529203834503,NaN,NaN,28.5,28.7,28.3,67,68,65,21.8,21.9,21.4,100.1,1001,1000.8,4.9,133,11.1,1.936,0,0.619846101995248
2017-04-29 13:00:00.000,1057.97729232553,522.057602523033,845.773475889632,NaN,NaN,29.1,29.4,28.5,66,69,65,22.1,23.1,21.5,100.09,1001.1,1000.9,4.5,129,9.1,2.051,0,0.660027026863674
2017-04-29 14:00:00.000,1074.02829129328,525.754813004151,863.748468430057,NaN,NaN,30.5,30.8,29,63,67,62,22.8,23.5,21.8,100.01,1000.9,1000.1,3.9,123,9.3,2.848,0,0.901498224346501
2017-04-29 15:00:00.000,1071.18497582255,525.618364684601,883.500972007452,NaN,NaN,31,31.4,29.6,63,67,60,23.1,24.1,21.9,99.92,1000.1,999.2,3.5,152,7.8,2.719,0,0.875023389076467
2017-04-29 16:00:00.000,1058.11975858559,524.817517414566,905.042607354794,NaN,NaN,31.4,31.7,30.7,63,63,58,23.4,23.4,22.1,99.87,999.2,998.7,5.2,117,9,3.212,0,1.00751163165431
2017-04-29 17:00:00.000,1040.23589217684,521.77054742579,928.029119586728,NaN,NaN,31.8,32.1,31.2,60,63,57,23.1,23.6,22.3,99.78,998.7,997.8,3.7,115,9,3,0,0.975375106103251
2017-04-29 18:00:00.000,1023.53819736961,519.416349630692,950.393428227989,NaN,NaN,31.6,31.8,30.3,63,64,58,23.6,23.6,22,99.76,997.8,997.6,3.1,118,7.3,1.576,0,0.402799779633174
2017-04-30 00:00:00.000,1035.61191049313,504.026826410377,968.408002987476,NaN,NaN,25.7,26,25.3,84,86,84,22.8,23.2,22.7,100.14,1001.4,1000.7,0.5,271,NaN,-0.00126,0,0.00706525496169065
2017-04-30 01:00:00.000,1041.58979359132,502.933729555735,965.624949869276,NaN,NaN,26.3,26.3,25.4,86,86,84,23.7,23.7,22.7,100.15,1001.5,1001.4,1.6,104,4.2,-0.00095,0,0.016811637243781
2017-04-30 02:00:00.000,1045.07512284509,501.646650443874,960.855866883935,NaN,NaN,26.6,26.6,26.3,84,86,84,23.7,23.7,23.5,100.15,1001.7,1001.4,2.5,102,4.4,-0.00128,0,0.0263130105270696
2017-04-30 03:00:00.000,1051.05266240747,503.726385144358,960.592480015299,NaN,NaN,26.6,26.7,26.5,85,85,84,23.8,23.8,23.7,100.11,1001.5,1001.1,2.3,116,4.9,-0.00164,0,0.0232765413306469
2017-04-30 04:00:00.000,1054.46524239983,503.597962821081,960.271493618137,NaN,NaN,26.4,26.7,26.2,87,87,85,24,24,23.8,100.02,1001.1,1000.2,3.3,104,5.5,-0.00254,0.4,0.0248435988843993
2017-04-30 05:00:00.000,1055.74219074982,501.113450930546,959.030161019524,NaN,NaN,26.5,26.5,26.3,85,87,85,23.7,24,23.7,99.95,1000.2,999.5,3.3,112,6.5,-0.00305,0,0.0427831837052459
2017-04-30 06:00:00.000,1061.24168627602,502.828523306772,958.926720582466,NaN,NaN,26.3,26.5,26.2,85,85,84,23.5,23.7,23.5,99.92,999.5,999.1,2.1,122,7.3,-0.00354,0,0.0283757670614221
2017-04-30 07:00:00.000,1083.34008821501,518.943181493722,983.206472337352,NaN,NaN,26.5,26.5,26.3,84,85,84,23.6,23.6,23.5,99.93,999.5,999.1,1.7,117,5.5,-0.00342,0,0.0250350090021662
2017-04-30 08:00:00.000,1104.06372983725,530.285071759599,1005.42852592638,NaN,NaN,25.5,26.6,25.5,87,87,83,23.1,23.6,23.1,99.98,999.8,999.2,2.7,76,4.6,-0.00293,0.4,0.030369927719974
2017-04-30 09:00:00.000,1110.39088041494,527.692739771368,1015.25025618351,NaN,NaN,24.4,25.5,24.4,90,90,87,22.7,23.2,22.6,100.03,1000.3,999.8,0.3,15,4.6,0.01937,0,0.00867110263190188
2017-04-30 10:00:00.000,1130.8824230183,525.185191602602,1022.12482325254,NaN,NaN,25.2,25.3,24.4,91,91,90,23.7,23.8,22.8,100.13,1001.3,1000.2,2.1,351,5.5,0.1257,0.4,0.0508374108188448
2017-04-30 11:00:00.000,1136.59858876746,523.007521217152,1027.7577114904,NaN,NaN,24,25.2,23.5,89,92,89,22.2,23.5,22,100.23,1002.4,1001.3,2,140,10.8,0.1037,6.2,0.0469084567228564
2017-04-30 12:00:00.000,1142.80196605487,523.618260484245,1033.02891447837,NaN,NaN,27.3,27.5,24,79,89,79,23.4,24,22.2,100.2,1002.3,1001.8,2.2,94,4.3,0.8423,0,0.276101182352836
2017-04-30 13:00:00.000,1148.49850786021,523.531376022844,1038.12604463806,NaN,NaN,28.2,28.4,27,75,80,72,23.3,24.1,22.5,100.2,1002.1,1001.9,4.2,119,8.6,1.838,0,0.560447505089024
2017-04-30 14:00:00.000,1154.07042420813,525.345739535453,1043.0386876926,NaN,NaN,27.5,28.8,27.5,79,79,73,23.6,24.2,22.8,100.2,1002.2,1002,2.9,117,8.7,1.701,0.6,0.510578866983451
2017-04-30 15:00:00.000,1159.80324468619,525.91890200935,1047.71032235689,NaN,NaN,29,29.2,26.9,71,85,71,23.3,25,22.8,100.11,1002,1001.1,2.8,125,6.9,1.788,0,0.57001093970028
2017-04-30 16:00:00.000,1166.37449007359,527.297996161078,1052.07095117734,NaN,NaN,25.8,29,25,88,89,70,23.7,23.7,21.9,100.02,1001.2,1000.2,2.9,112,11,0.8309,0.4,0.246199435866804
2017-04-30 17:00:00.000,1173.20227503523,530.006263328776,1056.12439598942,NaN,NaN,28.2,29,25.8,75,88,73,23.4,24.8,23,99.93,1000.3,999.3,3.4,112,6.1,1.952,0,0.593570852919127
2017-04-30 18:00:00.000,1180.60643230359,530.636988129439,1059.93151444042,NaN,NaN,29,29.7,28.1,72,78,71,23.5,24.4,23.3,99.88,999.3,998.8,3.2,87,5.8,1.671,0,0.372593708347402
2017-04-30 19:00:00.000,1188.76106232238,532.989739559858,1063.53057496274,NaN,NaN,29.4,29.6,28.7,70,75,67,23.2,24.1,22.5,99.9,999,998.6,2.3,122,5.7,1.424,0,0.356572383763382
2017-04-30 20:00:00.000,1195.31474242881,536.889791968921,1068.44060931676,NaN,NaN,27.4,29.4,27.4,80,80,68,23.6,23.6,22.6,99.95,999.5,999,2.9,82,5.5,0.4346,0,0.118676999149871
2017-04-30 21:00:00.000,1183.94889372114,522.28196683869,1060.41059252857,NaN,NaN,26.2,27.4,26.2,85,85,80,23.6,23.8,23.6,100.02,1000.2,999.5,1.7,68,4.3,0.02864,0,0.0252250723361107
2017-04-30 22:00:00.000,1171.33887890589,506.863122165799,1052.01498060543,NaN,NaN,25.4,26.2,25.4,88,88,86,23.2,23.7,23.2,100.05,1000.5,1000.2,1.4,104,2.5,-0.00354,0,0.0120998385634805
2017-04-30 23:00:00.000,1156.97443432228,490.582200593906,1043.15399437887,NaN,NaN,25.7,26.3,25.3,85,88,84,23,23.5,23,100.09,1000.9,1000.5,0.5,110,2,-0.00354,0,0.00598123003547887
2017-05-01 00:00:00.000,1141.62873187413,473.3477812527,1033.91602633523,NaN,NaN,25.4,25.9,25.4,85,86,85,22.7,23.2,22.6,100.13,1001.4,1000.9,0.5,181,1.6,-0.00353,0,0.00594591274733797
2017-05-01 01:00:00.000,1124.70353106593,455.187501894516,1024.26022887229,NaN,NaN,25.4,25.6,25.3,84,85,83,22.5,22.7,22.5,100.18,1001.8,1001.3,0.5,96,1.2,-0.00334,0,0.00645969454667979
2017-05-01 02:00:00.000,1105.66909392386,435.445824289487,1014.06421104833,NaN,NaN,25.5,25.7,25.2,85,86,83,22.8,22.9,22.5,100.17,1001.8,1001.6,0.8,28,1.6,-0.00232,0,0.00979466651454834
2017-05-01 03:00:00.000,1093.88998358256,439.400861249159,1006.36805341603,NaN,NaN,25,25.6,25,86,86,85,22.6,22.9,22.4,100.12,1001.8,1001.2,1.2,64,2.3,-0.00317,0,0.0125175670638496
2017-05-01 04:00:00.000,1080.57389088537,443.455907394514,987.341367625968,NaN,NaN,24.3,25,24.3,89,89,86,22.4,22.8,22.4,100.06,1001.2,1000.6,0.5,172,1.9,-0.00352,0,0.00400296070991393
2017-05-01 05:00:00.000,1065.83815686083,447.62672391418,965.808415999217,NaN,NaN,24.8,24.8,24.3,90,91,89,23.2,23.2,22.5,100.02,1000.6,1000.2,2,90,3.1,-0.00291,0,0.0173647094825372
2017-05-01 06:00:00.000,1049.25727834958,452.002982573791,942.880281428173,NaN,NaN,25.6,25.7,24.8,81,90,81,22,23.3,22,99.97,1000.2,999.7,1.6,121,4.3,-0.00353,0,0.0277013405953556
2017-05-01 07:00:00.000,1029.34512563523,456.476065689785,922.017196948387,NaN,NaN,25.4,25.8,25.3,80,81,78,21.6,22,21.6,99.97,999.7,999.5,2.2,96,4.9,-0.00354,0,0.0390455356918314
2017-05-01 08:00:00.000,1008.7707972839,461.229250053035,903.638454581514,NaN,NaN,25.5,25.6,25.1,78,81,78,21.5,21.8,21.4,99.99,1000,999.7,1.4,138,3.8,-0.00354,0,0.0283375431457674
2017-05-04 00:00:00.000,989.140699125664,474.375684507802,888.503821139549,NaN,NaN,26.4,26.9,26.3,80,80,77,22.7,22.7,22.4,100.06,1000.6,1000,1.8,102,6.1,-0.00344,0,0.0257679140411471
2017-05-04 13:00:00.000,967.212946319676,485.503202404977,872.981888168018,1023,28.2016558210257,29,29.6,28.4,66,70,61,21.9,22.9,20.8,100.03,1000.6,1000.2,3.5,120,9.1,2.381,0,0.745225433712013
2017-05-04 14:00:00.000,945.882656332715,487.251313214016,872.664942871566,1008.04574075894,29.0532291662217,29.7,30.4,28.6,66,69,63,22.7,23.6,21.5,99.99,1000.4,999.9,4.3,117,8.1,2.961,0,0.904847501380258
2017-05-04 15:00:00.000,947.154111882836,487.792539929753,871.554436318501,1023,28.0792781913702,30.4,30.4,29.4,66,69,62,23.2,23.9,21.8,99.9,999.9,999,4.6,116,8.8,3.022,0,0.93060368908571
2017-05-04 16:00:00.000,949.809981150359,490.727037885774,871.111432540976,1023,28.4952564345946,30,30.9,29.4,64,67,60,22.4,23.7,21.6,99.83,999,998.3,3.6,125,8.2,2.619,0,0.829794748020318
2017-05-04 17:00:00.000,953.031247396866,494.35691331109,870.60408536495,1023,28.9309856907624,29.1,30.8,29,68,70,63,22.7,23.7,22,99.74,998.3,997.4,4.3,118,9.1,1.94,0,0.623744312434885
2017-05-04 18:00:00.000,956.869406212772,498.811924506725,870.080784935337,1023,29.286778585396,30.2,30.9,29.1,62,69,61,22.1,23.9,22.1,99.69,997.4,996.9,3.6,120,7.3,2.254,0,0.50543703985721
2017-05-04 19:00:00.000,961.37544110931,504.081713360838,869.543703822027,1020.29651997423,29.5,29.2,31,29.2,69,69,61,22.9,23.5,21.8,99.7,997,996.8,3.9,90,7.3,1.134,0,0.269808629793579
2017-05-04 20:00:00.000,966.564286787126,510.233906473233,868.983562461768,1013.96737744572,29.5,25.9,29.2,25.9,77,77,69,21.5,23.7,21.5,99.79,998,997,5.8,85,14,0.483,2.6,0.11928887701989
2017-05-04 21:00:00.000,972.460113311917,517.389290266333,868.416958501831,971.550072247671,29.4178981377709,24.9,25.7,24.4,90,91,77,23.1,23.4,21.3,99.84,998.5,997.9,0.5,201,14,0.0317,2.4,0.0130296573978185
2017-05-04 22:00:00.000,979.034189271833,525.653291282694,867.858324435553,976.937810064676,29.2716970824351,24.8,25,24.5,89,91,89,22.9,23.2,22.8,99.91,999.1,998.4,1.2,125,3.3,-0.00207,0,0.00986660245039142
2017-05-04 23:00:00.000,986.431562475314,535.182177414085,867.330474693102,982.220864675324,29.0825063579068,25.5,25.5,24.8,84,89,84,22.6,23,22.5,100.01,1000.1,999.1,2.9,112,4.7,-0.00195,0,0.0276861077575161
2017-05-04 23:00:00.000,994.074502960145,545.477802188803,866.813533252957,982.220864675324,29.0825063579068,25.5,25.5,24.8,84,89,84,22.6,23,22.5,100.01,1000.1,999.1,2.9,112,4.7,-0.00195,0,0.0276861077575161
2017-05-05 00:00:00.000,999.567055158426,553.121389918038,865.517750805281,959.844057487296,28.8307797125635,25.8,25.8,25.5,83,84,83,22.8,22.8,22.5,100.04,1000.5,1000.1,3.2,113,5,0.00017,0,0.0318687918769962
2017-05-05 01:00:00.000,1008.93383363009,565.808773688845,865.045768981066,995.46784755254,28.6416297639831,26.2,26.3,25.8,83,84,83,23.1,23.1,22.8,100.05,1000.6,1000.4,2.2,105,6.1,0.001706,0,0.0260082960336078
