when,module,battery,wetness,rain,temperature
2017-04-25 20:03:18.837,05,4.021775245666504,1023,0,28.4375
2017-04-25 20:08:37.109,05,4.0503997802734375,1023,0,28.5
2017-04-25 20:10:53.521,05,4.108889579772949,1023,0,28.5
2017-04-25 20:11:38.986,05,4.021775245666504,1023,0,28.5
2017-04-25 20:13:09.911,05,4.021775245666504,1023,0,28.5
2017-04-25 20:20:00.520,05,4.021775245666504,1023,0,28.5
2017-04-25 20:21:31.408,05,4.021775245666504,1023,0,28.5
2017-04-25 20:22:16.864,05,3.979588747024536,1023,0,28.5
2017-04-25 20:23:02.314,05,4.094109535217285,1023,0,28.5
2017-04-25 20:24:33.198,05,3.9935522079467773,1023,1,28.5
2017-04-25 20:29:51.233,05,4.064865589141846,1023,0,28.5625
2017-04-25 20:31:22.100,05,4.0503997802734375,1023,0,28.5625
2017-04-25 20:32:07.536,05,4.0076141357421875,1023,0,28.5625
2017-04-25 20:36:40.065,05,3.979588747024536,1023,0,28.5625
2017-04-25 20:41:59.924,05,3.979588747024536,1023,0,28.5625
2017-04-25 20:42:45.408,05,4.094109535217285,1023,0,28.5625
2017-04-25 20:44:16.382,05,4.094109535217285,1023,0,28.5625
2017-04-25 20:45:01.871,05,4.0076141357421875,1023,0,28.5625
2017-04-25 20:45:47.364,05,3.9935522079467773,1023,0,28.5625
2017-04-25 20:46:32.847,05,3.979588747024536,1023,0,28.5625
2017-04-25 17:55:05.328,05,4.294952392578125,1023,1,28.0625
2017-04-25 18:02:39.713,05,4.294952392578125,1023,1,28.0625
2017-04-25 18:07:13.986,05,4.231086730957031,1023,1,28.125
2017-04-25 18:10:15.975,05,4.1998610496521,1023,1,28.125
2017-04-25 18:13:17.947,05,4.184420585632324,1023,1,28.125
2017-04-25 18:14:03.431,05,4.2468743324279785,1023,1,28.125
2017-04-25 18:14:48.917,05,4.2468743324279785,1023,1,28.125
2017-04-25 18:15:34.394,05,4.294952392578125,1023,1,28.125
2017-04-25 18:16:19.878,05,4.1998610496521,1023,1,28.125
2017-04-25 18:17:05.341,05,4.169093132019043,1023,1,28.125
2017-04-25 18:17:50.791,05,4.26278018951416,1023,1,28.125
2017-04-25 18:18:36.265,05,4.184420585632324,1023,1,28.125
2017-04-25 18:20:52.694,05,4.294952392578125,1023,1,28.125
2017-04-25 18:21:38.157,05,4.169093132019043,1023,1,28.125
2017-04-25 18:22:23.619,05,4.26278018951416,1023,1,28.125
2017-04-25 18:26:12.521,05,4.1998610496521,1023,1,28.1875
2017-04-25 18:26:57.988,05,4.2468743324279785,1023,1,28.1875
2017-04-25 18:27:43.455,05,4.26278018951416,1023,1,28.1875
2017-04-25 18:28:28.925,05,4.231086730957031,1023,1,28.1875
2017-04-25 18:29:14.409,05,4.2468743324279785,1023,1,28.1875
2017-04-25 18:33:47.244,05,4.231086730957031,1023,1,28.1875
2017-04-25 18:35:18.180,05,4.215416431427002,1023,1,28.1875
2017-04-25 18:36:03.661,05,4.2468743324279785,1023,1,28.1875
2017-04-25 18:36:49.124,05,4.169093132019043,1023,1,28.1875
2017-04-25 18:37:34.599,05,4.2468743324279785,1023,1,28.1875
2017-04-25 18:38:20.056,05,4.26278018951416,1023,1,28.1875
2017-04-25 18:39:05.520,05,4.1998610496521,1023,1,28.1875
2017-04-25 18:39:50.992,05,4.26278018951416,1023,1,28.1875
2017-04-25 18:46:41.587,05,4.138772010803223,1023,1,-127.0
2017-04-25 18:49:43.324,05,4.169093132019043,1023,1,28.25
2017-04-25 18:50:28.779,05,4.26278018951416,1023,1,28.25
2017-04-25 18:51:59.671,05,4.169093132019043,1023,1,28.25
2017-04-25 18:52:45.104,05,4.2468743324279785,1023,1,28.25
2017-04-25 18:53:30.544,05,4.169093132019043,1023,1,28.25
2017-04-25 18:55:01.436,05,4.231086730957031,1023,1,28.25
2017-04-25 18:56:32.315,05,4.215416431427002,1023,1,28.25
2017-04-25 18:57:17.745,05,4.169093132019043,1023,1,28.25
2017-04-25 18:58:03.185,05,4.231086730957031,1023,1,28.25
2017-04-25 18:58:25.905,05,4.2468743324279785,1023,1,28.25
2017-04-25 18:59:34.048,05,4.231086730957031,1023,1,28.25
2017-04-25 19:01:04.913,05,4.153877258300781,1023,1,28.3125
2017-04-25 19:01:50.338,05,4.215416431427002,1023,1,28.3125
2017-04-25 19:03:22.780,05,4.138772010803223,1023,1,28.3125
2017-04-25 19:04:53.807,05,4.123776912689209,1023,1,28.3125
2017-04-25 19:05:39.293,05,4.123776912689209,1023,1,28.3125
2017-04-25 19:06:24.797,05,4.1998610496521,1023,1,28.3125
2017-04-25 19:07:10.297,05,4.1998610496521,1023,1,28.3125
2017-04-25 19:07:55.794,05,4.184420585632324,1023,1,28.3125
2017-04-25 19:10:12.279,05,4.1998610496521,1023,1,28.3125
2017-04-25 19:10:57.766,05,4.138772010803223,1023,1,28.3125
2017-04-25 19:14:44.925,05,4.108889579772949,1023,1,-127.0
2017-04-25 19:16:15.792,05,4.138772010803223,1023,1,-127.0
2017-04-25 19:17:01.222,05,4.108889579772949,1023,1,-127.0
2017-04-25 19:17:46.634,05,4.215416431427002,1023,1,-127.0
2017-04-25 19:18:32.040,05,4.215416431427002,1023,1,-127.0
2017-04-25 19:23:06.099,05,4.079434871673584,1023,1,-127.0
2017-04-25 19:24:36.982,05,4.153877258300781,1023,1,0.0
2017-04-25 20:47:18.331,05,3.9657225608825684,1023,0,28.5625
2017-04-25 20:51:39.846,05,3.979588747024536,1023,0,28.5625
2017-04-25 20:51:51.195,05,3.979588747024536,1023,0,28.5625
2017-04-25 20:52:36.671,05,3.9935522079467773,1023,0,28.5625
2017-04-25 20:57:11.026,05,3.979588747024536,1023,1,28.625
2017-04-25 20:57:56.497,05,3.9657225608825684,1023,1,28.5625
2017-04-25 21:04:45.729,05,4.036036491394043,1023,0,28.625
2017-04-25 21:06:16.674,05,3.9519526958465576,1023,0,28.625
2017-04-25 21:07:02.140,05,3.9246981143951416,1023,0,28.625
2017-04-25 21:10:03.994,05,3.9935522079467773,1023,0,28.625
2017-04-25 21:17:40.093,05,4.0076141357421875,1023,0,28.625
2017-04-25 21:24:29.187,05,3.9112110137939453,1023,1,28.625
2017-04-25 21:29:01.909,05,3.9519526958465576,1023,1,28.6875
2017-04-25 21:29:47.360,05,3.9935522079467773,1023,1,28.6875
2017-04-25 21:30:32.816,05,4.0076141357421875,1023,1,28.6875
2017-04-25 21:31:18.268,05,3.9382781982421875,1023,1,28.6875
2017-04-25 21:32:03.714,05,3.9246981143951416,1023,1,28.6875
2017-04-25 21:34:20.071,05,3.9382781982421875,1023,1,28.6875
2017-04-25 21:35:52.475,05,3.9112110137939453,1023,1,28.6875
2017-04-25 21:40:13.811,05,3.9382781982421875,1023,1,28.6875
2017-04-25 21:41:10.604,05,4.0076141357421875,1023,1,28.6875
2017-04-25 21:42:41.509,05,3.979588747024536,1023,1,28.6875
2017-04-25 21:44:12.397,05,3.9246981143951416,1023,1,28.6875
2017-04-25 21:47:14.184,05,3.9246981143951416,1023,1,28.6875
2017-04-25 21:47:59.624,05,3.9382781982421875,1023,1,28.6875
2017-04-25 21:48:45.068,05,4.0076141357421875,1023,1,28.6875
